Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,PPI,SSD,HDD,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Lenovo,Notebook,14.0,8,Windows 10,1.87,10.729102520292825,Intel,Nvidia,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,8,Windows 10,1.9,11.04799884586991,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.6,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.19,9.67271749319976,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,2.5,amd,1
HP,Notebook,17.3,8,Windows 10,2.63,11.065653502526553,Intel,Nvidia,0,0,1920,127.33567457123112,256,0,0,Intel,i7,2.7,nvidia,1
Lenovo,Ultrabook,14.0,8,Windows 10,1.17,11.406065817286411,Intel,Intel,0,1,2560,209.8006828649808,512,0,0,Intel,i7,2.5,intel,0
HP,2 in 1 Convertible,13.3,8,Windows 10,1.58,10.704929519567553,Intel,Intel,1,1,1366,117.82653006268644,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,11.288127045116099,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Dell,Gaming,17.3,32,Windows 10,4.36,12.180620633669152,Intel,Nvidia,0,0,3840,254.67134914246225,1024,1024,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,17.3,8,Windows 10,2.7,11.182308255773881,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,No OS,1.9,10.16980062557119,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.2,10.55344848760242,Intel,AMD,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,1.6,amd,1
Dell,2 in 1 Convertible,13.3,4,Windows 10,1.71,10.451022662038508,Intel,Intel,1,0,1920,165.6321180513006,0,1024,0,Intel,i3,2.4,intel,0
Dell,Notebook,15.6,8,Linux,2.32,10.354901509558161,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,amd,1
HP,Notebook,15.6,4,Windows 10,2.1,10.16796189691066,AMD,AMD,0,0,1920,141.21199808219862,0,1024,0,AMD,other,2.5,amd,1
Acer,Gaming,17.3,16,Windows 10,4.2,11.543433331271078,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,12,Windows 10,2.25,10.451022662038508,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,6,Windows 10,2.1,10.452562263733816,AMD,AMD,0,0,1920,141.21199808219862,128,1024,0,AMD,other,2.5,amd,1
Acer,Notebook,15.6,4,Windows 10,2.4,10.301744074438556,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,13.3,8,Windows 10,1.44,10.842513861303702,Intel,Intel,0,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,1.85,10.633596165225693,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,intel,0
HP,Workstation,15.6,16,Windows 10,2.6,11.76667829570779,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.55,10.466313041010059,Intel,Intel,1,0,1920,165.6321180513006,0,1024,0,Intel,i5,1.6,intel,0
MSI,Gaming,15.6,16,Windows 10,1.8,11.622630578778884,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.4,9.993713191579683,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.0,11.071469797141466,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.0,10.47537629020214,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i3,2.5,intel,0
Toshiba,Notebook,14.0,8,Windows 10,1.25,11.311858913389603,Intel,Intel,1,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.7,10.882334592260529,Intel,Intel,1,0,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Workstation,15.6,16,Windows 10,2.5,12.076941386674228,Intel,Nvidia,0,1,3840,282.42399616439724,1024,0,0,Intel,i7,2.8,nvidia,1
Acer,Notebook,14.0,2,Chrome OS,1.68,9.77471055413221,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,celeron,1.6,intel,0
Samsung,Ultrabook,13.3,16,Windows 10,0.81,11.38349673063646,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,8,Windows 10,1.86,10.265311417998271,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i3,2.5,intel,0
Dell,Notebook,14.0,8,Windows 10,1.6,11.002634844730991,Intel,Intel,0,0,1366,111.93520355955212,256,0,0,Intel,i5,2.5,intel,0
HP,Workstation,17.3,16,Windows 7,3.0,12.36242199223129,Intel,Nvidia,0,1,1920,127.33567457123112,256,0,0,Intel,other,2.9,nvidia,1
Lenovo,Netbook,11.6,4,Windows 10,1.4,10.138915342683557,Intel,Intel,1,0,1366,135.0942111925629,128,0,0,Intel,celeron,1.6,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,11.525180069637228,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.4,intel,0
Asus,Notebook,15.6,4,No OS,2.45,10.336895919115271,Intel,Nvidia,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.3,nvidia,1
Lenovo,Ultrabook,14.0,4,Windows 10,1.7,10.97500061838249,Intel,Intel,0,0,1920,157.3505121487356,180,0,0,Intel,i5,2.3,intel,0
Asus,Notebook,15.6,4,Windows 10,2.37,10.72070180499537,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i7,2.7,intel,0
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.3,11.064819834822508,Intel,Intel,1,1,3200,276.053530085501,256,0,0,Intel,i5,1.8,intel,0
HP,Notebook,15.6,8,Windows 10,2.2,10.977734058532482,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
HP,Workstation,15.6,8,Windows 7,2.59,11.328654970229907,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.6,nvidia,1
Dell,Gaming,15.6,16,Windows 10,4.42,11.9372828985939,Intel,Nvidia,0,1,3840,282.42399616439724,256,1024,0,Intel,i7,2.8,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.1,10.370853957360486,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,Windows 10,2.5,10.930217800083259,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,12.5,16,Windows 10,1.18,11.503365110066554,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i7,2.8,intel,0
Google,Ultrabook,12.3,8,Chrome OS,1.1,11.327372934196768,Intel,Intel,1,0,2400,234.50740003017813,256,0,0,Intel,i5,1.2,intel,0
Asus,Ultrabook,13.3,8,Windows 10,1.2,11.004665214485216,Intel,Intel,0,1,3200,276.053530085501,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,13.3,4,Windows 10,1.65,10.719642319211694,Intel,Intel,0,0,1366,117.82653006268644,0,500,0,Intel,i3,2.5,intel,0
Acer,Notebook,13.3,4,Windows 10,1.6,10.460224916065657,Intel,Intel,0,0,1366,117.82653006268644,128,0,0,Intel,i5,2.3,intel,0
Asus,Notebook,17.3,4,Windows 10,2.8,10.129056767548002,Intel,Nvidia,0,0,1366,90.58340172449304,0,1024,0,Intel,other,1.1,nvidia,1
Dell,Gaming,15.6,16,Windows 10,2.72,10.977734058532482,Intel,Nvidia,1,1,3840,282.42399616439724,128,1024,0,Intel,i7,2.6,nvidia,1
Samsung,Ultrabook,13.3,8,Windows 10,1.31,11.352706476813816,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Linux,2.1,9.67271749319976,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.1,intel,0
Dell,Notebook,15.6,16,Windows 10,2.3,11.049922324623227,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,amd,1
Samsung,2 in 1 Convertible,15.0,16,Windows 10,1.71,11.470557693018055,Intel,AMD,1,0,1920,146.86047800548656,256,0,0,Intel,i7,2.7,amd,1
Toshiba,Notebook,14.0,4,Windows 10,1.75,10.903137333094854,Intel,Intel,0,1,1366,111.93520355955212,128,0,0,Intel,i5,2.3,intel,0
Dell,Gaming,15.6,8,Windows 10,2.62,10.977734058532482,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
HP,Ultrabook,12.5,4,Windows 10,1.26,11.101663386852145,Intel,Intel,0,0,1366,125.36742798669836,256,0,0,Intel,i5,2.3,intel,0
Asus,2 in 1 Convertible,15.6,12,Windows 10,2.3,10.707794102852903,Intel,Nvidia,1,0,1920,141.21199808219862,0,2048,0,Intel,i7,2.7,nvidia,1
Lenovo,Notebook,15.6,16,Windows 7,2.5,11.74621417964167,Intel,Nvidia,0,0,3840,282.42399616439724,512,0,0,Intel,i7,2.7,nvidia,1
Acer,Notebook,14.0,4,Windows 10,1.8,10.430789099779544,Intel,Intel,0,1,1920,157.3505121487356,128,0,0,Intel,i3,2.4,intel,0
Razer,Gaming,14.0,16,Windows 10,1.95,11.947688629354552,Intel,Nvidia,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.8,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.0,10.341891891660163,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,other,1.1,intel,0
Dell,Gaming,17.3,32,Windows 10,4.42,12.161139419801826,Intel,Nvidia,0,1,1920,127.33567457123112,1024,1024,0,Intel,i7,2.8,nvidia,1
Asus,Gaming,17.3,16,Windows 10,4.3,11.73773962004856,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.6,nvidia,1
Toshiba,Ultrabook,14.0,16,Windows 10,1.47,11.45091090263386,Intel,Nvidia,0,1,1920,157.3505121487356,512,0,0,Intel,i7,2.6,nvidia,1
Lenovo,Notebook,15.6,8,No OS,2.2,9.771675823299722,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,celeron,1.6,intel,0
Lenovo,Ultrabook,14.0,16,Windows 10,1.7,11.715798714845754,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
MSI,Gaming,14.0,16,Windows 10,1.6,11.520432020155333,Intel,Nvidia,0,1,1920,157.3505121487356,256,1024,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,10.968593383882295,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
Lenovo,Gaming,15.6,4,Windows 10,2.4,10.882334592260529,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
Acer,Gaming,17.3,16,Windows 10,4.2,11.715798714845754,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,Gaming,15.6,8,Windows 10,2.62,10.868221721810269,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
Asus,Gaming,15.6,8,Windows 10,2.24,11.175253388829377,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,11.561359375212575,Intel,Intel,1,1,1920,165.6321180513006,512,0,0,Intel,i7,2.7,intel,0
Lenovo,2 in 1 Convertible,15.6,8,Windows 10,2.08,10.841471672111513,Intel,AMD,1,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,amd,1
Apple,Ultrabook,12.0,8,Mac OS X,0.92,11.036053502633294,Intel,Intel,0,1,2304,226.4155471693585,0,0,0,Intel,other,1.2,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.42,11.729192628025002,Intel,Intel,1,1,2560,209.8006828649808,256,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,14.0,4,Windows 10,1.63,9.676067369454655,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,celeron,1.1,intel,0
Dell,Notebook,15.6,8,Windows 10,1.95,10.672618444949634,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,13.9,8,Windows 10,1.38,11.182693795440782,Intel,Intel,1,1,1920,158.48253022174808,256,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,8,Windows 10,2.0,10.580884344379838,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i3,2.5,amd,1
HP,Workstation,15.6,8,Windows 10,3.14,11.608407193695559,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.8,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.37,10.977734058532482,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.29,11.288127045116099,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.06,11.442371232335963,Intel,Nvidia,1,0,3840,282.42399616439724,256,0,0,Intel,i5,2.5,nvidia,1
Dell,Netbook,11.6,4,Windows 10,1.63,10.587627287586777,Intel,Intel,0,0,1366,135.0942111925629,128,0,0,Intel,other,1.1,intel,0
HP,Netbook,12.5,8,Windows 10,1.26,11.211913881327705,Intel,Intel,0,0,1366,125.36742798669836,256,0,0,Intel,i5,2.6,intel,0
Toshiba,Notebook,15.6,4,Windows 10,2.1,10.634879008150335,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,8,Windows 10,2.04,10.419722121547444,AMD,AMD,0,0,1366,100.45466986113652,0,2048,0,AMD,other,2.5,amd,1
Dell,Gaming,15.6,16,Windows 10,2.62,11.40152586178726,Intel,Nvidia,0,0,3840,282.42399616439724,512,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.4,10.387410112463472,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
HP,Gaming,17.3,12,Windows 10,3.74,11.442371232335963,Intel,AMD,0,1,1920,127.33567457123112,0,1024,0,Intel,i7,2.8,amd,1
MSI,Gaming,17.3,16,Windows 10,2.9,11.765023364035509,Intel,Nvidia,0,0,1920,127.33567457123112,512,1024,0,Intel,i7,2.8,nvidia,1
Samsung,Ultrabook,13.3,8,Windows 10,0.81,11.288127045116099,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,1.98,10.843554965468284,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.18,10.64737719980591,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,amd,1
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,11.503365110066554,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.7,intel,0
Razer,Ultrabook,12.5,16,Windows 10,1.29,11.470557693018055,Intel,Intel,1,1,3840,352.4651472131677,512,0,0,Intel,i7,2.5,intel,0
HP,Netbook,11.6,4,Chrome OS,1.23,9.928853109380423,Intel,Intel,0,0,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
Dell,Gaming,17.3,16,Windows 10,4.36,11.801620516185737,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,14.0,4,Windows 10,1.76,10.602303634468553,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.1,10.16980062557119,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.5,intel,0
Toshiba,Ultrabook,14.0,4,Windows 10,1.25,10.969511220360992,Intel,Intel,0,0,1366,111.93520355955212,128,0,0,Intel,i5,2.5,intel,0
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,11.799214467550595,Intel,Intel,0,1,1920,157.3505121487356,512,0,0,Intel,i7,2.7,intel,0
MSI,Gaming,15.6,8,Windows 10,2.4,11.064819834822508,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,11.511934974596555,Intel,Intel,0,1,1920,157.3505121487356,0,0,0,Intel,i5,2.5,intel,0
Toshiba,Notebook,14.0,4,Windows 10,1.75,10.188204734039374,Intel,Intel,0,0,1366,111.93520355955212,128,0,0,Intel,other,2.1,intel,0
Asus,2 in 1 Convertible,13.3,8,Windows 10,1.1,11.189343155145377,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,14.0,4,Windows 10,1.76,10.347204956314746,Intel,Intel,0,0,1366,111.93520355955212,0,500,0,Intel,i3,2.5,intel,0
Acer,Netbook,11.6,4,Chrome OS,1.35,9.847731684081172,Intel,Intel,0,1,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
Acer,Notebook,14.0,8,Windows 10,1.5,10.403696619569766,Intel,Intel,0,1,1920,157.3505121487356,128,0,0,Intel,i3,2.4,intel,0
Lenovo,Ultrabook,14.0,16,Windows 10,1.1,11.624786287779711,Intel,Intel,0,1,2560,209.8006828649808,512,0,0,Intel,i7,2.6,intel,0
Asus,Notebook,15.6,4,Linux,2.1,10.227501072075105,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Lenovo,Notebook,14.0,8,Windows 10,1.7,11.053918430933363,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,14.0,8,Windows 10,1.32,11.38410296807344,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.6,intel,0
Dell,Gaming,15.6,16,Windows 10,3.21,11.903840474588977,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Asus,Gaming,17.3,16,Windows 10,2.9,11.76667829570779,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Toshiba,Notebook,15.6,4,Windows 10,2.0,10.48137314092762,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,14.0,4,Chrome OS,1.5,9.75944395695215,Intel,Intel,0,0,1366,111.93520355955212,0,0,0,Intel,celeron,1.6,intel,0
Asus,Notebook,15.6,8,Windows 10,2.3,10.355715374098414,Intel,Intel,0,0,1920,141.21199808219862,0,128,0,Intel,i5,2.5,intel,0
Asus,Gaming,17.3,16,Windows 10,2.73,11.470557693018055,Intel,Nvidia,0,0,1920,127.33567457123112,512,1024,0,Intel,i7,2.6,nvidia,1
Dell,Gaming,17.3,32,Windows 10,4.42,12.005940899919567,Intel,Nvidia,0,1,1920,127.33567457123112,512,1024,0,Intel,i7,2.8,nvidia,1
HP,Notebook,17.3,8,Windows 10,2.63,10.789026250550961,Intel,Nvidia,0,0,1600,106.11306214269258,0,1024,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.18,10.546456269685057,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.54,11.50926477280514,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,4,Windows 10,2.18,10.580884344379838,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,amd,1
HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,10.397213811896178,Intel,Intel,1,0,1366,135.0942111925629,0,0,0,Intel,celeron,1.1,intel,0
Asus,Ultrabook,13.3,8,Windows 10,1.45,10.90900234494248,Intel,Nvidia,0,1,1920,165.6321180513006,512,0,0,Intel,i5,2.3,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,11.706183335023768,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 10,1.54,11.267230020589693,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,No OS,1.86,9.676067369454655,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,celeron,1.6,intel,0
Asus,Gaming,15.6,16,Windows 10,2.1,11.524653620496773,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,17.3,8,Linux,2.83,10.73831223092719,Intel,AMD,0,0,1920,127.33567457123112,0,1024,0,Intel,i7,2.7,amd,1
Lenovo,Ultrabook,14.0,8,Windows 10,1.96,11.526757756206273,Intel,Nvidia,0,1,1920,157.3505121487356,256,0,0,Intel,i7,2.8,nvidia,1
Asus,Notebook,15.6,8,Windows 10,2.3,10.643813122864238,Intel,Nvidia,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,1.9,10.82676581465962,Intel,Intel,0,0,1920,141.21199808219862,128,0,0,Intel,i5,2.5,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,10.082625714367484,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.1,intel,0
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,11.822940196780332,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i7,2.8,intel,0
Dell,Notebook,13.3,8,Windows 10,1.62,10.451022662038508,Intel,Intel,1,0,1920,165.6321180513006,0,1024,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,4,No OS,2.2,10.126203812574422,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.0,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.3,10.721595608536562,Intel,Intel,0,1,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,11.182693795440782,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.6,amd,1
Toshiba,Notebook,13.3,4,Windows 10,1.05,11.13408962950052,Intel,Intel,0,0,1920,165.6321180513006,128,0,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,No OS,2.5,10.900191877143605,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,16,Windows 10,1.29,11.689800549960745,Intel,Intel,1,0,3200,276.053530085501,512,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.07,10.789026250550961,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,2.3,intel,0
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,10.974087808763938,Intel,Intel,0,0,1366,117.82653006268644,256,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,11.551155302753232,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,14.0,8,Windows 10,1.56,10.780196354025913,Intel,Intel,0,1,1920,157.3505121487356,256,0,0,Intel,i5,2.5,intel,0
Dell,Workstation,15.6,8,Windows 10,2.23,11.458815998363187,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.38,10.936874862286206,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,2.2,10.147300806108744,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.5,amd,1
Toshiba,Notebook,15.6,8,Windows 10,2.0,11.211193689375161,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,13.3,4,Windows 10,1.44,10.57545706085876,Intel,Intel,0,1,1920,165.6321180513006,180,0,0,Intel,i3,2.4,intel,0
Samsung,Ultrabook,15.0,16,Windows 10,1.23,11.497971408335056,Intel,Nvidia,0,0,1920,146.86047800548656,256,0,0,Intel,i7,2.7,nvidia,1
Dell,Ultrabook,12.5,8,Windows 10,1.6,11.408055939867921,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i7,2.8,intel,0
Asus,Notebook,15.6,4,Linux,2.0,9.964544419744591,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.1,intel,0
Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,10.816127628868836,Intel,Nvidia,0,1,1920,165.6321180513006,256,0,0,Intel,i5,2.3,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.18,10.79176967999097,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
HP,Notebook,15.6,4,Windows 10,2.04,10.707794102852903,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,11.413955596667712,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,10.504715258348757,Intel,Intel,1,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Asus,Notebook,14.1,4,Windows 10,1.65,9.82781743779585,Intel,Intel,0,0,1366,111.1413368676404,0,0,0,Intel,celeron,1.1,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.2,10.48137314092762,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.5,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.2,9.88640853285114,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,other,1.6,intel,0
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,11.470557693018055,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,4,Linux,2.18,10.097436910330954,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,amd,1
Asus,Gaming,17.3,12,Windows 10,2.2,11.198067750426901,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i5,2.5,nvidia,1
Acer,Netbook,11.6,4,Chrome OS,1.25,9.669356357545784,Intel,Intel,0,1,1366,135.0942111925629,0,0,0,Intel,celeron,1.6,intel,0
